season,seasontype,team_id,game_id,game_dt,status_id,player_id,player_name,game_optimized,p_t_poss_48,p_mp_48,p_usg,p_pts_100,p_tspct,p_efg,p_fga_rim_100,p_fga_mid_100,p_fg2a_100,p_fg3a_100,p_fta_100,p_fgpct_rim,p_fgpct_mid,p_fg2pct,p_fg3pct,p_ftpct,p_ast_100,p_tov_100,p_orb_100,p_drb_100,p_stl_100,p_blk_100,oepm,depm,epm
2026,4,1610612750,42500232,2026-05-06,1,203937,Kyle Anderson,0,103.494,11.4796,0.123958,12.8617,0.542028,0.509445,3.90734,5.88655,9.53094,1.03808,2.94402,0.595376,0.442007,0.50996,0.336481,0.71093,7.07082,2.03926,2.33393,6.11207,2.11087,1.39163,-3.22445,1.03781,-2.18664
2026,2,1610612742,22501193,2026-04-12,3,203939,Dwight Powell,0,101.489,19.6501,0.0929173,10.823,0.683124,0.641845,4.61277,0.565977,4.90458,0.780715,5.08268,0.717732,0.309485,0.672276,0.300446,0.693497,3.90012,2.04464,4.89629,7.53787,1.57528,1.1126,-1.6531,0.147707,-1.5054
2026,4,1610612750,42500232,2026-05-06,1,203944,Julius Randle,0,95.9624,37.2645,0.262075,30.0848,0.579985,0.524584,7.60357,8.72558,16.324,5.67511,8.9471,0.637626,0.426431,0.531484,0.336492,0.782828,5.73882,4.22058,2.56655,7.01834,1.29498,0.310854,1.22365,0.209607,1.43326
2026,5,1610612748,52500111,2026-04-14,3,203952,Andrew Wiggins,0,98.2005,30.2675,0.192099,20.9211,0.560773,0.529484,4.77007,4.26461,8.67218,8.18327,4.08707,0.624055,0.421424,0.516221,0.362359,0.751565,4.00262,2.33878,2.50661,4.79862,1.58583,1.52613,-0.573,0.058804,-0.514196
2026,4,1610612755,42500212,2026-05-06,1,203954,Joel Embiid,0,96.8595,34.7664,0.333622,40.2349,0.604959,0.529307,6.88854,14.4435,21.0078,6.4895,13.084,0.67088,0.452667,0.534755,0.341115,0.850341,6.54656,4.18405,2.8053,9.35629,1.16502,1.61816,3.61913,0.952181,4.57131
2026,2,1610612764,22500758,2026-02-08,3,203957,Dante Exum,0,96.5868,10.7464,0.181506,18.2098,0.548025,0.518501,5.32651,3.73142,8.54547,6.70959,3.08861,0.553508,0.380204,0.503458,0.35844,0.773907,6.59536,2.76008,1.06312,4.88309,1.30003,0.416415,-1.46314,-0.5115,-1.97464
2026,2,1610612765,22500742,2026-02-06,3,203967,Dario Saric,0,96.693,8.41905,0.164387,17.002,0.577072,0.53615,4.89198,2.0884,6.70442,6.57643,3.29637,0.618667,0.346865,0.517667,0.369995,0.837565,5.50129,3.27843,3.14977,8.75056,1.39319,0.490871,-1.81896,-0.0382078,-1.85717
2026,4,1610612745,42500176,2026-05-01,3,203991,Clint Capela,0,96.1579,7.45913,0.139235,16.151,0.564736,0.552512,9.27973,2.75716,11.9283,0.651063,3.90952,0.629523,0.388108,0.565112,0.214449,0.575633,2.58956,1.95353,7.81735,10.2397,1.47172,2.78917,-1.33777,0.480685,-0.857082
2026,5,1610612746,52500131,2026-04-15,3,203992,Bogdan Bogdanovic,0,96.3864,19.9869,0.186082,20.4767,0.564917,0.539815,2.68001,3.98027,6.65437,10.426,2.37115,0.551841,0.470881,0.5062,0.37418,0.858762,5.53298,2.62126,0.952386,5.45948,1.53323,0.36813,-0.582765,0.0608932,-0.521872
2026,2,1610612762,22501198,2026-04-12,3,203994,Jusuf Nurkic,0,102.9,27.5315,0.190138,19.86,0.550359,0.529112,6.83836,6.03879,12.4953,3.42934,4.81393,0.598484,0.437146,0.548908,0.304655,0.624887,8.42082,4.10355,4.33705,13.6782,1.96102,1.14231,-1.00481,1.28911,0.284291
2026,4,1610612743,42500166,2026-04-30,3,203999,Nikola Jokic,0,99.1066,38.5125,0.2861,35.454,0.647984,0.60007,7.32218,9.83436,17.2904,6.10147,9.01218,0.701732,0.548395,0.618675,0.364898,0.818954,12.8323,4.82127,3.45331,13.7324,1.95199,1.07176,6.52364,1.13443,7.65807
2026,5,1610612744,52500211,2026-04-17,3,204001,Kristaps Porzingis,0,100.629,24.5526,0.259624,31.4458,0.597626,0.54022,5.25613,7.98698,12.9757,9.52999,8.64362,0.658162,0.435005,0.536452,0.363567,0.824852,4.48651,2.33485,2.76775,7.86919,1.3253,2.27067,2.01145,0.443655,2.45511
2026,4,1610612750,42500232,2026-05-06,1,204060,Joe Ingles,0,104.123,6.07178,0.111361,9.9543,0.570358,0.557337,1.76615,1.22545,2.80153,5.6032,0.730973,0.611093,0.398703,0.533341,0.379556,0.801341,8.53149,2.74137,0.691152,5.17126,1.61461,0.290948,-2.24257,-0.992504,-3.23508
2026,2,1610612754,22501188,2026-04-12,3,204456,T.J. McConnell,0,99.9579,18.8785,0.221978,23.9829,0.560051,0.546988,4.69726,13.5995,18.202,2.44803,1.73024,0.619056,0.500383,0.550223,0.348623,0.804659,14.2006,3.36187,1.20312,5.21646,2.57277,0.443693,0.527103,-0.186549,0.340553
2026,4,1610612743,42500166,2026-04-30,3,1626145,Tyus Jones,0,100.106,9.2383,0.1127,12.9362,0.540796,0.532246,1.31483,3.48862,4.5975,7.10566,0.584496,0.581199,0.453509,0.498878,0.369224,0.818289,7.71125,1.36461,0.815945,3.58166,1.77341,0.184944,-1.50621,-1.6138,-3.12001
2026,2,1610612764,22501187,2026-04-12,3,1626156,D'Angelo Russell,0,99.5406,16.4319,0.240341,25.1476,0.551411,0.51565,3.04722,7.25087,9.99093,10.7458,4.69594,0.605667,0.406728,0.487457,0.361242,0.801078,9.09673,3.83686,0.860497,5.00041,1.61781,0.599336,0.479954,-0.742109,-0.262155
2026,4,1610612752,42500212,2026-05-06,1,1626157,Karl-Anthony Towns,0,95.1279,27.9417,0.24451,28.2429,0.62886,0.565359,10.4711,2.82752,13.3551,5.51365,8.15212,0.638784,0.441071,0.561612,0.382956,0.847353,6.71365,4.0677,4.7822,13.6836,1.39557,1.07841,3.10425,0.912485,4.01673
2026,4,1610612755,42500212,2026-05-06,1,1626162,Kelly Oubre Jr.,0,96.212,32.8127,0.175397,18.5023,0.55325,0.520481,5.46701,3.37631,8.87892,6.18515,3.7668,0.617366,0.408758,0.538621,0.329627,0.748959,2.06783,1.98573,1.66586,6.6001,1.9231,0.661302,-1.11222,-0.0468521,-1.15907
2026,4,1610612756,42500144,2026-04-27,3,1626164,Devin Booker,0,96.4867,38.8297,0.294797,35.4297,0.612539,0.535428,5.07825,11.8265,16.831,7.20023,11.1117,0.646076,0.489722,0.534892,0.357786,0.872569,7.65825,4.08024,1.30752,4.19208,1.1377,0.288748,3.69789,-0.459666,3.23822
2026,2,1610612755,22501169,2026-04-09,3,1626166,Cameron Payne,0,101.918,15.3603,0.188904,21.01,0.540872,0.517422,3.03661,4.14663,6.9549,11.4464,2.32053,0.496075,0.438653,0.46675,0.365474,0.847871,7.48067,2.11368,0.610147,4.59474,1.90287,0.711104,-0.514217,0.557437,0.0432192
2026,2,1610612749,22501191,2026-04-12,3,1626167,Myles Turner,0,99.3293,24.4359,0.1867,21.4237,0.587581,0.554274,3.54079,3.22658,6.61367,9.62755,4.52096,0.661625,0.482683,0.568119,0.363176,0.756377,2.49657,2.32195,1.8277,7.69319,1.2043,2.9007,-0.67962,0.235085,-0.444535
2026,2,1610612749,22501191,2026-04-12,3,1626171,Bobby Portis,0,96.4552,25.6002,0.233957,28.0838,0.554112,0.541694,3.70557,11.1391,14.4831,9.85211,2.28657,0.616152,0.477826,0.521681,0.380743,0.751939,3.36537,2.01371,2.82368,10.2425,1.32022,0.436216,0.355321,-1.16112,-0.805799
2026,2,1610612740,22501195,2026-04-12,3,1626172,Kevon Looney,0,100.88,21.3804,0.0943326,11.1621,0.524209,0.501646,6.6048,1.61531,7.74699,1.72131,2.67795,0.630304,0.331268,0.539292,0.221475,0.620853,4.80704,1.51547,7.11017,11.2858,1.56174,1.47831,-1.41321,0.37844,-1.03477
2026,2,1610612748,22501165,2026-04-09,3,1626179,Terry Rozier,0,99.1371,18.8266,0.193587,19.9084,0.541603,0.511979,4.54427,3.76773,8.07629,9.06446,2.81449,0.539793,0.405762,0.48129,0.359548,0.837444,4.52386,2.12328,1.42672,5.77232,1.45778,0.444433,-1.51466,-1.0183,-2.53296
2026,5,1610612748,52500111,2026-04-14,3,1626181,Norman Powell,0,100.557,29.5065,0.258842,32.1648,0.608959,0.561983,6.27478,5.66135,11.8359,11.125,7.83808,0.621402,0.449724,0.545084,0.38664,0.811111,3.52183,2.80453,0.631485,4.53912,1.62867,0.363361,1.74095,0.466125,2.20708
2026,5,1610612766,52500201,2026-04-17,3,1626192,Pat Connaughton,0,94.9474,8.04068,0.152265,17.6993,0.569869,0.551382,4.88808,1.66179,6.57134,7.93456,2.32591,0.642817,0.405012,0.582158,0.350596,0.732084,4.14322,1.54543,1.84608,7.02671,1.29646,0.552563,-1.95871,-0.240532,-2.19925
2026,4,1610612739,42500201,2026-05-05,3,1626204,Larry Nance Jr.,0,101.417,7.98046,0.140453,15.3711,0.564807,0.554833,4.79258,1.89714,6.46701,6.4951,1.46659,0.673146,0.416696,0.594203,0.343755,0.673347,3.56933,1.8048,3.23945,7.51089,2.1391,0.795817,-2.34153,-0.262926,-2.60446
2026,4,1610612756,42500144,2026-04-27,3,1626220,Royce O'Neale,0,96.4848,25.6702,0.135775,14.2984,0.55979,0.547739,1.21531,0.785615,1.6534,10.5536,1.28235,0.593551,0.350248,0.498412,0.370312,0.722049,4.07544,2.0376,1.33269,7.14312,1.72153,0.784499,-1.62355,-0.607162,-2.23071
2026,2,1610612758,22501200,2026-04-12,3,1627734,Domantas Sabonis,0,100.031,27.7744,0.222586,26.674,0.621135,0.592429,11.8701,4.18434,16.5115,2.40128,5.81628,0.668606,0.442382,0.603688,0.343343,0.733285,7.32811,4.06175,5.37501,13.1373,1.28081,0.366691,1.61788,-0.46442,1.15346
2026,5,1610612746,52500131,2026-04-15,3,1627739,Kris Dunn,0,96.2676,27.1325,0.119448,11.3756,0.550328,0.529152,3.08504,2.1322,5.08657,4.57996,1.51989,0.625104,0.440584,0.541729,0.343456,0.753644,6.70613,2.40095,1.25666,5.24253,2.89702,0.406049,-1.42216,1.65353,0.231375
2026,4,1610612737,42500126,2026-04-30,3,1627741,Buddy Hield,0,102.302,8.93715,0.19814,22.9172,0.568537,0.553183,4.29604,2.78557,7.05769,12.2861,1.84257,0.622508,0.368584,0.530779,0.377368,0.822703,3.67495,2.44643,1.72646,5.1593,1.91632,0.614625,-0.431253,-0.920958,-1.35221
2026,4,1610612761,42500137,2026-05-03,3,1627742,Brandon Ingram,0,96.4346,27.3282,0.255295,27.7679,0.571803,0.52055,4.24331,11.9421,15.9414,5.26862,6.9796,0.64802,0.461967,0.51154,0.365208,0.814684,4.68651,3.46827,1.16956,6.24739,1.14109,1.01187,-0.182045,-0.552048,-0.734094
2026,2,1610612764,22500733,2026-02-05,3,1627746,Skal Labissiere,0,99.1006,12.9181,0.121779,15.0725,0.549541,0.51664,5.19348,5.18198,9.95895,2.42877,3.01362,0.62689,0.414826,0.51524,0.348253,0.75408,3.6542,2.58007,4.38424,8.36583,1.07806,2.00034,-3.12942,-1.09661,-4.22603
2026,4,1610612765,42500201,2026-05-05,3,1627747,Caris LeVert,0,96.8125,13.2629,0.170976,18.2482,0.528956,0.504632,5.46611,3.67195,9.3005,6.56371,3.1478,0.598592,0.388235,0.502784,0.338167,0.71065,5.90736,2.82368,1.15371,4.61045,1.79598,1.44062,-2.43772,0.183003,-2.25472
2026,2,1610612740,22501195,2026-04-12,3,1627749,Dejounte Murray,0,99.4651,28.9115,0.260842,27.1012,0.550548,0.511623,6.1165,8.18445,14.7213,7.56471,5.28851,0.576858,0.456084,0.506766,0.347385,0.812546,10.6468,4.61762,0.840203,8.34205,2.41302,0.411616,1.08941,0.343408,1.43282
2026,4,1610612743,42500166,2026-04-30,3,1627750,Jamal Murray,0,96.5569,39.8983,0.26902,33.1363,0.598938,0.545306,4.8673,9.42892,14.4214,10.0085,7.34702,0.6159,0.467672,0.518863,0.388939,0.883732,8.12543,3.08865,0.807735,5.08601,1.33453,0.557373,4.24579,-1.28587,2.95991
2026,4,1610612761,42500137,2026-05-03,3,1627751,Jakob Poeltl,0,97.983,20.2507,0.15886,20.0559,0.644417,0.638002,9.22784,3.98118,13.4396,0.419383,3.86885,0.725661,0.487393,0.642501,0.329222,0.613046,3.93285,2.43783,4.76051,9.06112,1.68367,1.62757,0.19494,0.659569,0.854509
2026,2,1610612749,22501191,2026-04-12,3,1627752,Taurean Prince,0,95.9311,29.499,0.160699,17.6791,0.561971,0.555478,1.89663,2.41425,4.07389,11.3791,0.628486,0.593871,0.384598,0.502649,0.382927,0.813852,3.87269,2.10737,0.499687,5.86971,1.51516,0.453732,-0.607908,-0.981511,-1.58942
2026,4,1610612738,42500117,2026-05-02,3,1627759,Jaylen Brown,0,94.6403,35.4505,0.335124,38.2358,0.581515,0.533453,7.91626,12.4573,20.3969,7.78964,10.6579,0.660968,0.453297,0.536493,0.350327,0.765948,6.13358,5.11166,1.75989,7.37858,1.50872,0.608269,1.73978,-0.107843,1.63194
2026,2,1610612763,22500731,2026-02-04,3,1627777,Georges Niang,0,98.4268,10.6053,0.189582,24.7652,0.588519,0.573712,3.90447,3.01876,6.92835,13.2761,1.89967,0.60693,0.45805,0.548268,0.391326,0.832883,3.17663,2.28152,1.32457,5.64314,0.998739,0.514338,0.385931,-1.81686,-1.43093
2026,5,1610612744,52500211,2026-04-17,3,1627780,Gary Payton II,0,97.2382,18.4392,0.182172,23.1785,0.639737,0.634364,9.57527,2.7979,12.6259,4.6619,1.88143,0.734936,0.439491,0.685963,0.329746,0.6617,4.53414,2.18454,3.72867,6.46723,2.82957,0.760008,0.148105,0.888602,1.03671
2026,2,1610612754,22501188,2026-04-12,3,1627783,Pascal Siakam,0,101.152,30.3543,0.298645,35.8543,0.566412,0.53585,9.82285,10.9759,21.448,6.62504,8.13042,0.677321,0.444586,0.542824,0.342183,0.70949,5.22326,3.1094,1.88225,7.39914,1.4981,0.541767,2.20485,0.877373,3.08222
2026,2,1610612741,22501193,2026-04-12,3,1627824,Guerschon Yabusele,0,104.059,24.4686,0.160968,18.5659,0.573713,0.54497,3.9185,1.9518,5.63025,8.97053,3.59023,0.656269,0.309949,0.56412,0.355301,0.738651,3.1089,1.94871,2.79866,7.91861,1.40537,0.657626,-0.442845,-0.981191,-1.42404
2026,2,1610612754,22501188,2026-04-12,3,1627826,Ivica Zubac,0,94.9225,25.8272,0.181625,23.7237,0.616975,0.596698,9.83654,7.15794,16.8549,0.349978,4.59287,0.655869,0.506776,0.603728,0.172088,0.694858,3.47282,2.59676,5.57117,11.7782,0.888261,1.34095,0.712753,0.371787,1.08454
2026,4,1610612745,42500176,2026-05-01,3,1627827,Dorian Finney-Smith,0,96.2937,13.1463,0.110161,12.3536,0.54246,0.533752,2.31748,0.629146,2.72886,8.32482,0.756764,0.615886,0.325278,0.545653,0.353234,0.731761,2.72905,1.47011,2.48084,4.63176,1.42488,0.563132,-1.84232,0.512928,-1.32939
2026,4,1610612745,42500176,2026-05-01,3,1627832,Fred VanVleet,0,93.5814,26.1688,0.167039,19.3227,0.552457,0.514305,1.5896,4.41649,5.37346,10.6536,3.32027,0.477732,0.385952,0.437301,0.368763,0.854481,6.03827,2.03555,0.838081,4.39268,2.09603,0.628654,0.379375,1.49123,1.87061
2026,5,1610612746,52500131,2026-04-15,3,1627884,Derrick Jones Jr.,0,98.4127,26.905,0.144251,16.8362,0.591798,0.568405,6.46679,1.83199,8.16821,4.73192,3.01024,0.669589,0.385084,0.60337,0.338699,0.721287,2.40298,1.44419,2.31487,4.32339,1.65919,1.5414,-0.491927,1.35742,0.86549
2026,4,1610612760,42500221,2026-05-05,3,1627936,Alex Caruso,0,98.9716,19.3184,0.151849,17.1203,0.573054,0.550452,4.31159,1.15736,5.31064,8.65502,2.20931,0.618321,0.387026,0.570395,0.35881,0.790031,4.2828,1.93046,1.44738,5.86154,3.19176,0.865173,-1.43987,3.50784,2.06797
2026,2,1610612761,22501108,2026-04-01,3,1628365,Markelle Fultz,0,98.3729,7.31934,0.161026,17.1092,0.490746,0.474838,5.82366,10.3668,15.1081,1.59027,1.66693,0.60077,0.389235,0.475864,0.310062,0.750574,6.5341,3.2303,2.38982,4.18262,2.26658,0.694098,-4.52536,-0.23044,-4.7558
2026,2,1610612739,22500732,2026-02-04,3,1628366,Lonzo Ball,0,103.051,17.2088,0.143847,12.6769,0.533253,0.520126,1.20834,0.835549,2.00541,9.27454,1.37824,0.572238,0.347712,0.47233,0.353641,0.684135,7.82448,2.92251,1.55117,6.80288,2.54247,0.780805,-1.68955,1.29014,-0.399405
2026,4,1610612759,42500232,2026-05-06,1,1628368,De'Aaron Fox,0,96.8214,34.3937,0.2414,26.9276,0.563268,0.534412,5.78264,7.88704,13.8448,7.99464,4.68997,0.662965,0.47602,0.553388,0.334366,0.764419,9.0326,3.42102,0.930312,4.77516,1.88849,0.442979,2.35308,0.473508,2.82659
2026,4,1610612738,42500117,2026-05-02,3,1628369,Jayson Tatum,0,94.6674,36.4552,0.285925,32.9387,0.587986,0.542149,6.77112,5.40604,12.4287,12.3641,7.31135,0.664585,0.402481,0.545166,0.359411,0.82829,8.38644,3.6995,1.07677,13.05,1.66631,0.446752,3.46618,1.02576,4.49194
2026,2,1610612758,22501200,2026-04-12,3,1628370,Malik Monk,0,99.3675,19.7625,0.240015,26.708,0.564506,0.53396,4.38241,6.02527,10.5114,11.5098,3.71555,0.625382,0.438925,0.523285,0.362473,0.858835,7.59761,3.44062,0.554169,3.84816,1.34131,0.771047,0.712494,-1.35466,-0.642164
2026,4,1610612753,42500107,2026-05-03,3,1628371,Jonathan Isaac,0,99.749,7.27238,0.116806,13.8999,0.561988,0.520299,5.10688,1.92932,6.85613,3.44936,4.68467,0.643275,0.341977,0.544851,0.314333,0.677968,2.07958,1.56393,4.40453,8.27515,2.32704,2.99582,-2.61852,1.92323,-0.695298
2026,2,1610612762,22501198,2026-04-12,3,1628374,Lauri Markkanen,0,103.443,28.8708,0.261528,36.3645,0.610659,0.56037,9.02364,6.47848,15.9796,10.3965,7.72447,0.662837,0.427383,0.559562,0.374409,0.880809,2.98508,2.13648,2.57747,6.76973,1.27905,0.628329,3.53836,0.474174,4.01254
2026,4,1610612739,42500201,2026-05-05,3,1628378,Donovan Mitchell,0,96.3448,35.863,0.3008,36.0449,0.590449,0.547999,6.95091,9.61312,16.7437,10.6284,7.16157,0.623716,0.480281,0.549097,0.364181,0.84409,6.07474,3.69684,1.08864,5.46073,1.9707,0.430916,3.69055,0.245433,3.93598
2026,4,1610612747,42500221,2026-05-05,3,1628379,Luke Kennard,0,93.8496,32.1102,0.143164,17.6704,0.615668,0.584005,2.54994,4.96419,7.39518,5.86018,2.4891,0.59096,0.489106,0.546367,0.421002,0.879021,4.98226,1.8714,0.906246,4.70604,1.45878,0.201956,-0.261288,-1.17488,-1.43617
2026,2,1610612741,22501193,2026-04-12,3,1628380,Zach Collins,0,101.385,20.6005,0.178791,20.2499,0.590579,0.556849,6.97273,3.3283,10.2384,5.16947,3.94585,0.65123,0.424608,0.579724,0.341028,0.783137,4.79838,3.1168,4.49012,9.49072,1.23158,1.32523,-1.05266,-0.513418,-1.56607
2026,5,1610612746,52500131,2026-04-15,3,1628381,John Collins,0,97.2206,26.9926,0.199836,25.5467,0.619066,0.589662,6.94944,6.0045,12.8974,5.79764,4.4051,0.71243,0.458319,0.607975,0.365948,0.794358,2.12449,2.66904,3.18395,7.19993,1.41836,1.25555,-0.0838995,-0.592842,-0.676741
2026,4,1610612752,42500212,2026-05-06,1,1628384,OG Anunoby,0,95.5214,33.0142,0.190235,23.0835,0.606745,0.564429,6.09628,2.26595,8.36121,8.36428,5.22024,0.657173,0.376014,0.572018,0.371229,0.805096,2.41693,2.14067,1.70542,6.83359,2.10262,1.16796,1.23982,1.48639,2.72621
2026,4,1610612739,42500201,2026-05-05,3,1628386,Jarrett Allen,0,96.2248,29.8393,0.191774,25.9002,0.673533,0.64437,9.61263,5.11112,15.0319,0.504658,8.38772,0.73198,0.496395,0.655833,0.201969,0.700744,2.23181,2.15661,4.62694,10.4031,1.65242,1.78201,2.23404,1.71732,3.95137
2026,5,1610612748,52500111,2026-04-14,3,1628389,Bam Adebayo,0,98.3202,32.7798,0.254798,29.4568,0.568891,0.513209,6.52723,6.99784,13.4142,8.48342,9.07269,0.679013,0.437623,0.525276,0.329419,0.769407,5.43498,2.28451,2.9192,11.4362,1.72826,0.887325,2.36095,2.00934,4.37029
2026,4,1610612760,42500221,2026-05-05,3,1628392,Isaiah Hartenstein,0,96.6399,22.8357,0.151004,17.58,0.630166,0.60833,7.78521,3.47909,11.3968,0.571596,4.50084,0.692031,0.502204,0.62009,0.249236,0.670674,6.62064,2.99383,6.33853,11.8726,1.78627,1.5872,0.887716,2.10449,2.9922
2026,4,1610612737,42500126,2026-04-30,3,1628396,Tony Bradley,0,96.9732,10.0418,0.125869,15.7445,0.595122,0.56628,8.01087,3.03632,10.5998,0.985386,3.73364,0.63204,0.441437,0.564609,0.389508,0.702693,2.20588,2.15177,6.08975,8.4248,1.01756,1.75336,-2.61933,-0.437312,-3.05665
2026,2,1610612749,22501191,2026-04-12,3,1628398,Kyle Kuzma,0,99.2321,23.8082,0.218099,22.6643,0.551385,0.524047,6.89217,3.93771,10.6877,7.90204,4.46007,0.666038,0.405972,0.541678,0.333467,0.713107,5.66569,3.3276,1.40978,6.58291,1.08529,0.649702,-1.68257,-0.9372,-2.61978
2026,4,1610612738,42500117,2026-05-02,3,1628401,Derrick White,0,93.8633,34.123,0.191441,19.2527,0.579151,0.53898,2.22598,3.41702,5.4652,9.6951,3.32092,0.666165,0.452999,0.524408,0.364796,0.876427,5.97193,2.51132,1.81447,4.06679,1.52295,1.55716,0.890811,2.23605,3.12686
2026,4,1610612752,42500212,2026-05-06,1,1628404,Josh Hart,0,95.4392,30.049,0.161077,17.5305,0.576979,0.549769,5.30279,2.69346,8.15583,5.60073,3.26152,0.664315,0.403166,0.571974,0.344955,0.737284,6.55299,2.84517,2.04597,9.98509,1.82423,0.363908,-0.0480652,0.988223,0.940157
2026,4,1610612756,42500144,2026-04-27,3,1628415,Dillon Brooks,0,95.1816,34.0688,0.27654,31.9434,0.541302,0.506289,4.05451,12.5357,16.8593,10.3043,5.32372,0.571756,0.441155,0.488558,0.356866,0.833649,2.84111,2.56534,1.3851,4.98043,1.44731,0.237403,0.580928,0.464758,1.04569
2026,4,1610612739,42500201,2026-05-05,3,1628418,Thomas Bryant,0,98.5828,10.4611,0.178378,22.4749,0.614067,0.585603,6.28546,2.36614,8.6149,8.06167,3.68974,0.710911,0.47901,0.640375,0.351381,0.797679,1.86472,1.67973,3.79302,9.06326,1.14362,1.6749,-0.335877,-0.828158,-1.16404
2026,2,1610612754,22500256,2025-11-19,3,1628420,Monte Morris,0,98.6868,9.78014,0.152256,19.3029,0.554903,0.528617,2.94647,6.01368,9.08043,7.16727,2.60295,0.628004,0.437805,0.502827,0.374195,0.816467,6.62449,1.67959,0.898906,4.90931,1.54008,0.510974,-1.02625,-0.880417,-1.90666
2026,4,1610612759,42500232,2026-05-06,1,1628436,Luke Kornet,0,97.5397,14.3972,0.110788,16.1917,0.670899,0.637941,8.40354,1.41802,10.0077,0.549202,3.43239,0.705774,0.348287,0.645644,0.331708,0.793129,4.03783,1.00627,6.30609,7.86308,1.15355,1.95855,0.696705,0.537906,1.23461
2026,2,1610612738,22500728,2026-02-04,3,1628449,Chris Boucher,0,94.6385,10.6317,0.184039,23.3827,0.587521,0.558513,6.59655,1.6751,7.90424,10.2047,4.06947,0.660554,0.410002,0.609613,0.345955,0.775183,1.87906,1.43278,4.06391,9.05163,1.43649,1.72167,0.316555,-0.242774,0.0737805
2026,4,1610612747,42500221,2026-05-05,3,1628467,Maxi Kleber,0,102.745,8.89013,0.0922711,9.7523,0.564206,0.540693,3.09564,1.33404,4.53517,3.1764,2.11575,0.666063,0.376711,0.564103,0.33818,0.6679,3.00935,1.53118,2.58555,5.12534,1.07343,1.23122,-2.96726,-0.916232,-3.88349
2026,2,1610612756,22500739,2026-02-05,3,1628502,Nigel Hayes-Davis,0,94.8601,5.07664,0.121077,13.2508,0.508457,0.495733,1.54517,6.10025,7.51619,4.8565,1.49472,0.614482,0.400607,0.517286,0.308252,0.658086,2.13613,1.8283,2.70852,6.25225,1.42192,0.867149,-3.94451,-0.752438,-4.69694
2026,4,1610612756,42500144,2026-04-27,3,1628960,Grayson Allen,0,95.8926,21.2012,0.23507,29.6028,0.607462,0.567787,3.33805,3.32531,6.55534,15.3429,5.60852,0.636588,0.394939,0.531603,0.388831,0.844385,6.08201,2.55558,1.24865,4.17628,1.84973,0.415183,2.64815,-0.54689,2.10126
2026,2,1610612742,22501193,2026-04-12,3,1628963,Marvin Bagley III,0,100.815,20.376,0.182646,22.6236,0.5955,0.570856,10.2913,3.11701,13.0647,3.70933,5.04858,0.664825,0.417592,0.596768,0.319729,0.687798,3.04928,2.25519,5.62001,8.7258,1.12686,1.49854,-0.400715,-1.22441,-1.62512
2026,2,1610612762,22500949,2026-03-11,3,1628964,Mo Bamba,0,95.2332,13.763,0.14157,15.8058,0.570588,0.548524,5.87451,1.91808,7.4559,5.16937,2.78459,0.646167,0.354567,0.560543,0.354125,0.702188,2.4067,2.24935,4.65382,12.3426,1.17661,3.45342,-2.12457,-0.897262,-3.02183
2026,4,1610612752,42500212,2026-05-06,1,1628969,Mikal Bridges,0,94.2067,26.6139,0.168383,19.2632,0.579575,0.558692,4.5306,4.19679,8.95126,6.75875,2.0645,0.704195,0.467983,0.566862,0.365247,0.827857,4.52692,1.67011,1.25716,3.70931,1.67015,0.889085,0.129447,0.609388,0.738834
2026,5,1610612766,52500201,2026-04-17,3,1628970,Miles Bridges,0,93.1186,30.8817,0.217002,25.6806,0.574997,0.536735,7.06518,5.21707,12.216,8.03221,4.73371,0.639996,0.422289,0.547797,0.346607,0.833327,4.57605,2.25823,1.61389,8.02261,1.06243,0.802706,0.709862,-0.325047,0.384815
2026,4,1610612743,42500166,2026-04-30,3,1628971,Bruce Brown,0,97.7273,21.4357,0.155841,17.5901,0.55471,0.522652,6.02806,3.39828,9.74879,4.67726,3.24814,0.645881,0.384609,0.52466,0.345643,0.772904,4.19098,2.27549,1.82627,5.81995,1.94706,0.459555,-2.6382,-0.511418,-3.14962
2026,4,1610612752,42500212,2026-05-06,1,1628973,Jalen Brunson,0,95.2332,33.6702,0.291728,35.5594,0.580626,0.535751,5.76171,12.0106,18.6683,8.5612,7.70917,0.603292,0.492729,0.526063,0.371253,0.827953,9.26341,3.41156,0.54323,3.75766,1.15353,0.171114,4.3277,-1.21877,3.10893
2026,4,1610612753,42500107,2026-05-03,3,1628975,Jevon Carter,0,100.427,8.60717,0.158892,16.8394,0.528782,0.521339,1.35993,4.35654,5.35665,10.2288,0.76674,0.444296,0.46534,0.480479,0.361824,0.767916,4.74678,1.72258,0.755737,4.04672,1.92567,0.519978,-1.88829,-0.801742,-2.69003
2026,4,1610612753,42500107,2026-05-03,3,1628976,Wendell Carter Jr.,0,96.3795,33.5621,0.155207,17.5049,0.619243,0.56517,6.21025,1.56029,7.81236,3.68902,5.98345,0.702689,0.42586,0.60331,0.322934,0.75281,3.17652,2.22349,3.58919,8.07063,1.27377,1.307,-0.32431,1.69096,1.36665
2026,4,1610612750,42500232,2026-05-06,1,1628978,Donte DiVincenzo,0,99.0244,21.56,0.16753,19.0177,0.552821,0.538818,2.65255,1.26859,3.75811,12.65,1.80105,0.559471,0.40695,0.500413,0.366818,0.741632,5.35164,2.35306,0.999084,5.09921,2.05012,0.585206,0.640971,0.65269,1.29366
